4/5/2019,9:02:02 ;01, 36.22655,0;02, .0000005925658,0;03, .3448042,0;04, 21.43059,0;05, 19.94036,0;
4/5/2019,9:02:03 ;01, 36.21959,0;02, .0000004961363,0;03, .3448042,0;04, 21.48669,0;05, 19.92633,0;
4/5/2019,9:02:04 ;01, 36.22655,0;02, .0000003429676,0;03, .3499466,0;04, 21.43059,0;05, 19.99645,0;
4/5/2019,9:02:05 ;01, 36.22655,0;02, .0000003429676,0;03, .3499466,0;04, 21.43059,0;05, 19.99645,0;
4/5/2019,9:02:06 ;01, 36.24046,0;02, .0000003407594,0;03, .3499466,0;04, 21.46799,0;05, 19.93755,0;
4/5/2019,9:02:07 ;01, 36.21264,0;02, .0000002877747,0;03, .3448042,0;04, 21.44929,0;05, 20.10036,0;
4/5/2019,9:02:08 ;01, 36.21264,0;02, .0000002877747,0;03, .3448042,0;04, 21.44929,0;05, 20.10036,0;
4/5/2019,9:02:09 ;01, 36.21959,0;02, .000000534965,0;03, .3499466,0;04, 21.58019,0;05, 20.04138,0;
4/5/2019,9:02:10 ;01, 36.21959,0;02, .000000534965,0;03, .3499466,0;04, 21.58019,0;05, 20.04138,0;
4/5/2019,9:02:11 ;01, 36.21959,0;02, .0000005573011,0;03, .3499466,0;04, 21.59889,0;05, 20.10036,0;
4/5/2019,9:02:12 ;01, 36.21959,0;02, .0000004777924,0;03, .3499466,0;04, 21.61759,0;05, 19.94036,0;
4/5/2019,9:02:13 ;01, 36.21959,0;02, .0000004777924,0;03, .3499466,0;04, 21.61759,0;05, 19.94036,0;
4/5/2019,9:02:14 ;01, 36.21959,0;02, .0000003932095,0;03, .3550889,0;04, 21.61759,0;05, 19.92633,0;
4/5/2019,9:02:15 ;01, 36.21264,0;02, .0000006396291,0;03, .3499466,0;04, 21.63629,0;05, 19.92072,0;
4/5/2019,9:02:16 ;01, 36.21264,0;02, .0000006396291,0;03, .3499466,0;04, 21.63629,0;05, 19.92072,0;
4/5/2019,9:02:17 ;01, 36.21264,0;02, .0000005912913,0;03, .3499466,0;04, 21.63629,0;05, 19.91792,0;
4/5/2019,9:02:18 ;01, 36.21264,0;02, .0000006246595,0;03, .3499466,0;04, 21.65499,0;05, 20.00207,0;
4/5/2019,9:02:19 ;01, 36.21264,0;02, .0000006246595,0;03, .3499466,0;04, 21.65499,0;05, 20.00207,0;
4/5/2019,9:02:20 ;01, 36.20568,0;02, .0000004469456,0;03, .3448042,0;04, 21.56149,0;05, 19.90389,0;
4/5/2019,9:02:21 ;01, 36.20568,0;02, .0000004469456,0;03, .3448042,0;04, 21.56149,0;05, 19.90389,0;
4/5/2019,9:02:22 ;01, 36.22655,0;02, .0000006451609,0;03, .3499466,0;04, 21.63629,0;05, 19.90389,0;
4/5/2019,9:02:23 ;01, 36.19872,0;02, .0000004793378,0;03, .3499466,0;04, 21.52409,0;05, 19.91792,0;
4/5/2019,9:02:24 ;01, 36.19872,0;02, .0000004793378,0;03, .3499466,0;04, 21.52409,0;05, 19.91792,0;
4/5/2019,9:02:25 ;01, 36.21264,0;02, .0000005320935,0;03, .3499466,0;04, 21.48669,0;05, 19.92913,0;
4/5/2019,9:02:26 ;01, 36.21959,0;02, .0000007153968,0;03, .3448042,0;04, 21.46799,0;05, 20.0807,0;
4/5/2019,9:02:27 ;01, 36.21959,0;02, .0000007153968,0;03, .3448042,0;04, 21.46799,0;05, 20.0807,0;
4/5/2019,9:02:28 ;01, 36.22655,0;02, .0000005269632,0;03, .3499466,0;04, 21.46799,0;05, 19.94316,0;
4/5/2019,9:02:29 ;01, 36.23351,0;02, .0000006720981,0;03, .3499466,0;04, 21.43059,0;05, 20.00768,0;
4/5/2019,9:02:30 ;01, 36.23351,0;02, .0000006720981,0;03, .3499466,0;04, 21.43059,0;05, 20.00768,0;
4/5/2019,9:02:31 ;01, 36.22655,0;02, .0000006348275,0;03, .3499466,0;04, 21.44929,0;05, 20.00488,0;
4/5/2019,9:02:32 ;01, 36.22655,0;02, .0000006348275,0;03, .3499466,0;04, 21.44929,0;05, 20.00488,0;
4/5/2019,9:02:33 ;01, 36.21959,0;02, .0000007301786,0;03, .3499466,0;04, 21.46799,0;05, 20.09474,0;
4/5/2019,9:02:34 ;01, 36.20568,0;02, .000000649341,0;03, .3448042,0;04, 21.44929,0;05, 20.10036,0;
4/5/2019,9:02:35 ;01, 36.20568,0;02, .000000649341,0;03, .3448042,0;04, 21.44929,0;05, 20.10036,0;
4/5/2019,9:02:36 ;01, 36.21264,0;02, .0000007565823,0;03, .3499466,0;04, 21.48669,0;05, 20.00207,0;
4/5/2019,9:02:37 ;01, 36.21264,0;02, .0000007054557,0;03, .3499466,0;04, 21.61759,0;05, 19.99084,0;
4/5/2019,9:02:38 ;01, 36.21264,0;02, .0000007054557,0;03, .3499466,0;04, 21.61759,0;05, 19.99084,0;
4/5/2019,9:02:39 ;01, 36.20568,0;02, .0000008371438,0;03, .3448042,0;04, 21.50539,0;05, 20.0835,0;
4/5/2019,9:02:40 ;01, 36.21959,0;02, .0000005080259,0;03, .3499466,0;04, 21.56149,0;05, 19.92072,0;
4/5/2019,9:02:41 ;01, 36.21959,0;02, .0000005080259,0;03, .3499466,0;04, 21.56149,0;05, 19.92072,0;
4/5/2019,9:02:42 ;01, 36.21264,0;02, .0000004621115,0;03, .3448042,0;04, 21.52409,0;05, 19.90389,0;
4/5/2019,9:02:43 ;01, 36.21264,0;02, .0000004621115,0;03, .3448042,0;04, 21.52409,0;05, 19.90389,0;
4/5/2019,9:02:44 ;01, 36.21264,0;02, .0000003470526,0;03, .3448042,0;04, 21.63629,0;05, 19.89828,0;
4/5/2019,9:02:45 ;01, 36.21959,0;02, .0000002972195,0;03, .3396618,0;04, 21.63629,0;05, 19.89548,0;
4/5/2019,9:02:46 ;01, 36.21959,0;02, .0000002972195,0;03, .3396618,0;04, 21.63629,0;05, 19.89548,0;
4/5/2019,9:02:47 ;01, 36.21959,0;02, .000000310965,0;03, .3448042,0;04, 21.50539,0;05, 19.89548,0;
4/5/2019,9:02:48 ;01, 36.21264,0;02, .0000003489255,0;03, .3499466,0;04, 21.59889,0;05, 19.89548,0;
4/5/2019,9:02:49 ;01, 36.21264,0;02, .0000003489255,0;03, .3499466,0;04, 21.59889,0;05, 19.89548,0;
4/5/2019,9:02:50 ;01, 36.21264,0;02, .0000003919415,0;03, .3448042,0;04, 21.48669,0;05, 19.92913,0;
4/5/2019,9:02:51 ;01, 36.20568,0;02, .0000004109519,0;03, .3396618,0;04, 21.58019,0;05, 19.99365,0;
4/5/2019,9:02:52 ;01, 36.20568,0;02, .0000004109519,0;03, .3396618,0;04, 21.58019,0;05, 19.99365,0;
4/5/2019,9:02:53 ;01, 36.21959,0;02, .0000004950697,0;03, .3448042,0;04, 21.46799,0;05, 19.93194,0;
4/5/2019,9:02:54 ;01, 36.21959,0;02, .0000004950697,0;03, .3448042,0;04, 21.46799,0;05, 19.93194,0;
4/5/2019,9:02:55 ;01, 36.19872,0;02, .0000006199709,0;03, .3448042,0;04, 21.46799,0;05, 19.99926,0;
4/5/2019,9:02:56 ;01, 36.22655,0;02, .0000004566722,0;03, .3448042,0;04, 21.46799,0;05, 19.97682,0;
4/5/2019,9:02:57 ;01, 36.22655,0;02, .0000004566722,0;03, .3448042,0;04, 21.46799,0;05, 19.97682,0;
4/5/2019,9:02:58 ;01, 36.20568,0;02, .0000006465515,0;03, .3448042,0;04, 21.46799,0;05, 19.99084,0;
4/5/2019,9:02:59 ;01, 36.21264,0;02, .0000007138582,0;03, .3448042,0;04, 21.44929,0;05, 19.98804,0;
4/5/2019,9:03:00 ;01, 36.21264,0;02, .0000007138582,0;03, .3448042,0;04, 21.44929,0;05, 19.98804,0;
4/5/2019,9:03:01 ;01, 36.21959,0;02, .0000007138582,0;03, .3448042,0;04, 21.46799,0;05, 20.0807,0;
4/5/2019,9:03:02 ;01, 36.21264,0;02, .0000007031806,0;03, .3448042,0;04, 21.48669,0;05, 20.07789,0;
4/5/2019,9:03:03 ;01, 36.21264,0;02, .0000007031806,0;03, .3448042,0;04, 21.48669,0;05, 20.07789,0;
4/5/2019,9:03:04 ;01, 36.21959,0;02, .000000553713,0;03, .3499466,0;04, 21.50539,0;05, 20.06104,0;
4/5/2019,9:03:05 ;01, 36.21959,0;02, .000000553713,0;03, .3499466,0;04, 21.50539,0;05, 20.06104,0;
4/5/2019,9:03:06 ;01, 36.20568,0;02, .0000005091209,0;03, .3499466,0;04, 21.63629,0;05, 19.97962,0;
4/5/2019,9:03:07 ;01, 36.23351,0;02, .000000472168,0;03, .3499466,0;04, 21.56149,0;05, 19.97682,0;
4/5/2019,9:03:08 ;01, 36.23351,0;02, .000000472168,0;03, .3499466,0;04, 21.56149,0;05, 19.97682,0;
4/5/2019,9:03:09 ;01, 36.20568,0;02, .0000005811949,0;03, .3448042,0;04, 21.56149,0;05, 20.04419,0;
4/5/2019,9:03:10 ;01, 36.21264,0;02, .0000004616145,0;03, .3448042,0;04, 21.59889,0;05, 19.99645,0;
4/5/2019,9:03:11 ;01, 36.21264,0;02, .0000004616145,0;03, .3448042,0;04, 21.59889,0;05, 19.99645,0;
4/5/2019,9:03:12 ;01, 36.21959,0;02, .0000005113175,0;03, .3448042,0;04, 21.46799,0;05, 19.93194,0;
4/5/2019,9:03:13 ;01, 36.21264,0;02, .0000004561811,0;03, .3448042,0;04, 21.48669,0;05, 19.92072,0;
4/5/2019,9:03:14 ;01, 36.21264,0;02, .0000004561811,0;03, .3448042,0;04, 21.48669,0;05, 19.92072,0;
4/5/2019,9:03:15 ;01, 36.22655,0;02, .0000003881629,0;03, .3448042,0;04, 21.44929,0;05, 20.05542,0;
4/5/2019,9:03:16 ;01, 36.22655,0;02, .0000003881629,0;03, .3448042,0;04, 21.44929,0;05, 20.05542,0;
4/5/2019,9:03:17 ;01, 36.20568,0;02, .0000005326663,0;03, .3448042,0;04, 21.44929,0;05, 20.06104,0;
4/5/2019,9:03:18 ;01, 36.23351,0;02, .0000004512969,0;03, .3448042,0;04, 21.43059,0;05, 20.06666,0;
4/5/2019,9:03:19 ;01, 36.23351,0;02, .0000004512969,0;03, .3448042,0;04, 21.43059,0;05, 20.06666,0;
